00:03:38,20.45,18,776.65,59
00:03:41,20.47,18,776.62,59
00:03:44,20.49,18,776.67,59
00:03:47,20.48,18,776.70,60
00:03:50,20.48,18,776.70,60
00:03:53,20.47,18,776.67,60
00:03:56,20.46,18,776.65,60
00:03:59,20.44,18,776.70,60
00:04:02,20.45,18,776.70,60
00:04:05,20.44,18,776.83,60
00:04:08,20.43,18,776.91,60
00:04:11,20.42,18,776.59,60
00:04:14,20.42,18,776.75,60
00:04:17,20.42,18,776.70,60
00:04:20,20.42,18,776.67,60
00:04:23,20.42,18,776.70,60
00:04:26,20.43,18,776.94,60
00:04:29,20.41,18,776.70,60
00:04:32,20.41,18,776.86,60
00:04:35,20.40,18,776.65,60
00:04:38,20.40,18,776.83,60
00:04:41,20.39,18,776.86,60
00:04:44,20.38,18,776.70,60
00:04:47,20.38,18,776.91,60
00:04:50,20.37,18,776.73,60
00:04:53,20.37,18,776.86,60
00:04:56,20.36,18,776.70,60
00:04:59,20.36,18,776.89,60
00:05:02,20.38,18,776.75,60
00:05:05,20.39,18,776.78,60
00:05:08,20.39,18,776.67,60
00:05:11,20.40,18,776.83,60
00:05:14,20.39,18,776.75,60
00:05:17,20.38,18,776.70,60
00:05:20,20.39,18,776.86,60
00:05:23,20.38,18,776.81,60
00:05:26,20.38,18,776.65,60
00:05:29,20.39,18,776.73,60
00:05:32,20.39,18,776.83,60
00:05:35,20.40,18,776.81,60
00:05:38,20.39,18,776.83,60
00:05:41,20.39,18,776.73,60
00:05:44,20.40,18,776.78,60
00:05:47,20.40,18,776.78,60
00:05:50,20.40,18,776.73,60
00:05:53,20.39,18,776.70,60
00:05:56,20.40,18,776.70,60
00:05:59,20.40,18,776.73,60
00:06:02,20.41,18,776.91,60
00:06:05,20.40,18,776.86,60
00:06:08,20.38,18,776.81,60
00:06:11,20.37,18,776.83,60
00:06:14,20.37,18,776.86,60
00:06:17,20.36,18,776.89,60
00:06:20,20.35,18,776.99,60
00:06:23,20.35,18,776.94,60
00:06:26,20.34,18,776.89,60
00:06:29,20.33,18,776.83,60
00:06:32,20.33,18,776.86,60
00:06:35,20.33,18,776.91,60
00:06:38,20.33,18,776.97,60
00:06:41,20.32,18,777.18,60
00:06:44,20.31,18,777.02,60
00:06:47,20.32,18,776.83,60
00:06:50,20.32,18,776.97,61
00:06:53,20.33,18,776.97,61
00:06:56,20.32,18,776.97,61
00:06:59,20.31,18,777.10,61
00:07:02,20.31,18,776.86,61
00:07:05,20.31,18,776.81,61
00:07:08,20.32,18,777.10,61
00:07:11,20.30,18,776.89,61
00:07:14,20.31,18,776.97,61
00:07:17,20.30,18,776.97,61
00:07:20,20.28,18,776.92,61
00:07:23,20.29,18,777.10,61
00:07:26,20.30,18,776.89,61
00:07:29,20.30,18,777.08,61
00:07:32,20.30,18,776.97,61
00:07:35,20.28,18,776.94,61
00:07:38,20.28,18,776.97,61
00:07:41,20.27,18,776.97,61
00:07:44,20.26,18,776.92,61
00:07:47,20.27,18,776.86,61
00:07:50,20.27,18,776.92,61
00:07:53,20.26,18,776.94,61
00:07:56,20.26,18,776.92,61
00:07:59,20.26,18,776.97,61
00:08:02,20.24,18,776.92,61
00:08:05,20.25,18,776.97,61
00:08:08,20.24,18,776.94,61
00:08:11,20.24,18,776.94,61
00:08:14,20.23,18,776.94,61
00:08:17,20.22,18,776.97,61
00:08:20,20.23,18,777.02,61
00:08:23,20.24,18,777.00,61
00:08:26,20.23,18,777.02,61
00:08:29,20.23,18,776.97,61
00:08:32,20.22,18,777.05,61
00:08:35,20.23,18,777.02,61
00:08:38,20.23,18,777.00,61
00:08:41,20.22,18,776.94,61
00:08:44,20.22,18,776.92,61
00:08:47,20.24,18,777.08,61
00:08:50,20.25,18,776.92,61
00:08:53,20.25,18,776.94,61
00:08:56,20.25,18,776.86,61
00:08:59,20.26,18,776.97,61
00:09:02,20.25,18,776.97,61
00:09:05,20.25,18,777.08,61
00:09:08,20.24,18,777.08,61
00:09:11,20.25,18,777.00,61
00:09:14,20.25,18,777.00,61
00:09:17,20.23,18,776.92,61
00:09:20,20.27,18,776.94,61
00:09:23,20.28,18,776.86,61
00:09:26,20.28,18,776.92,61
00:09:29,20.29,18,777.00,61
00:09:32,20.30,18,776.94,61
00:09:35,20.29,18,776.94,61
00:09:38,20.29,18,776.94,61
00:09:41,20.26,18,776.89,61
00:09:44,20.27,18,776.94,61
00:09:47,20.26,18,776.94,61
00:09:50,20.25,18,776.92,61
00:09:53,20.32,18,776.75,61
00:09:56,20.38,18,776.62,61
00:09:59,20.51,18,776.54,61
00:10:02,20.58,18,776.27,61
00:10:05,20.74,18,775.68,64
00:10:08,21.23,19,775.25,84
00:10:11,21.55,21,775.40,90
00:10:14,21.58,24,775.27,93
